capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Integrales Múltiples,Coordenadas esféricas,dificil,"Calcule $\iiint_E (x^2+y^2)\,dV$ donde $E$ es la esfera de radio 2 centrada en el origen.",$\frac{128\pi}{15}$,$\frac{256\pi}{15}$,$\frac{64\pi}{15}$,$\frac{512\pi}{15}$,B,"$x^2+y^2 = \rho^2\operatorname{sen}^2\phi$. $\int_0^{\pi}\int_0^{2\pi}\int_0^2 \rho^2\operatorname{sen}^2\phi \cdot \rho^2\operatorname{sen}\phi\,d\rho\,d\theta\,d\phi = 2\pi \cdot \frac{32}{5} \cdot \frac{4}{3} = \frac{256\pi}{15}$."
Integrales Múltiples,Cambio de variables,facil,"El jacobiano de la transformacion $x = u+v$, $y = u-v$ es:",$2$,$1$,$-2$,$0$,C,"$\frac{\partial(x,y)}{\partial(u,v)} = \frac{\partial x}{\partial u}\frac{\partial y}{\partial v} - \frac{\partial x}{\partial v}\frac{\partial y}{\partial u} = (1)(-1) - (1)(1) = -2$."
Integrales Múltiples,Cambio de variables,facil,"Si la transformacion $T$ tiene jacobiano $J = 3$, entonces en la formula de cambio de variables se usa:",$9$,$\frac{1}{3}$,$3$,$-3$,C,"En la formula de cambio de variables se usa el valor absoluto del jacobiano, es decir $\lvert J \rvert = 3$."
Integrales Múltiples,Cambio de variables,facil,"El jacobiano de la transformacion a coordenadas polares $x = r\cos\theta$, $y = r\operatorname{sen}\theta$ es:",$1$,$r^2$,$r$,$\frac{1}{r}$,C,"$\frac{\partial(x,y)}{\partial(r,\theta)} = \cos\theta \cdot r\cos\theta - (-r\operatorname{sen}\theta)\cdot\operatorname{sen}\theta = r\cos^2\theta+r\operatorname{sen}^2\theta = r$."
Integrales Múltiples,Cambio de variables,facil,"Calcule el jacobiano de $x = 2u$, $y = 3v$.",$5$,$-6$,$1$,$6$,D,"$\frac{\partial(x,y)}{\partial(u,v)} = \frac{\partial x}{\partial u}\frac{\partial y}{\partial v} - \frac{\partial x}{\partial v}\frac{\partial y}{\partial u} = 2 \cdot 3 - 0 \cdot 0 = 6$."
Integrales Múltiples,Cambio de variables,facil,"La formula de cambio de variables para integrales dobles establece que $\iint_R f(x,y)\,dA =$:","$\iint_S f(x(u,v),y(u,v))\,du\,dv$","$\iint_S f(x(u,v),y(u,v))\left\lvert\frac{\partial(x,y)}{\partial(u,v)}\right\rvert du\,dv$","$\iint_S f(u,v)\left\lvert\frac{\partial(x,y)}{\partial(u,v)}\right\rvert du\,dv$","$\iint_S f(x(u,v),y(u,v))\frac{\partial(u,v)}{\partial(x,y)}\,du\,dv$",B,"La formula incluye la composicion $f(x(u,v),y(u,v))$ multiplicada por el valor absoluto del jacobiano."
Integrales Múltiples,Cambio de variables,facil,"Calcule el jacobiano de $x = u$, $y = v+u$.",$0$,$2$,$1$,$-1$,C,"$\frac{\partial x}{\partial u} = 1$, $\frac{\partial x}{\partial v} = 0$, $\frac{\partial y}{\partial u} = 1$, $\frac{\partial y}{\partial v} = 1$. $J = 1\cdot 1 - 0\cdot 1 = 1$."
Integrales Múltiples,Cambio de variables,medio,"Calcule el jacobiano de la transformacion $x = u^2-v^2$, $y = 2uv$.",$u^2+v^2$,$4uv$,$2u^2+2v^2$,$4u^2+4v^2$,D,"$\frac{\partial x}{\partial u}=2u$, $\frac{\partial x}{\partial v}=-2v$, $\frac{\partial y}{\partial u}=2v$, $\frac{\partial y}{\partial v}=2u$. $J = 2u\cdot 2u-(-2v)\cdot 2v = 4u^2+4v^2$."
Integrales Múltiples,Cambio de variables,medio,"Use el cambio $u = x+y$, $v = x-y$ para evaluar $\iint_R (x+y)^2\,dA$ sobre el cuadrado con vertices $(1,0)$, $(0,1)$, $(-1,0)$, $(0,-1)$.",$\frac{8}{3}$,$\frac{4}{3}$,$\frac{1}{3}$,$\frac{2}{3}$,D,"$x = \frac{u+v}{2}$, $y = \frac{u-v}{2}$. $\lvert J \rvert = \frac{1}{2}$. La region en $(u,v)$ es $\lvert u \rvert + \lvert v \rvert \leq 1$. $\frac{1}{2}\int_{-1}^1\int_{-1+\lvert u \rvert}^{1-\lvert u \rvert} u^2\,dv\,du = \frac{2}{3}$."
Integrales Múltiples,Cambio de variables,medio,"Para la transformacion $T(u,v) = (u\cos v, u\operatorname{sen} v)$, el jacobiano es:",$\frac{1}{u}$,$u^2$,$1$,$u$,D,"$\frac{\partial x}{\partial u}=\cos v$, $\frac{\partial x}{\partial v}=-u\operatorname{sen} v$, $\frac{\partial y}{\partial u}=\operatorname{sen} v$, $\frac{\partial y}{\partial v}=u\cos v$. $J = u\cos^2 v+u\operatorname{sen}^2 v = u$."
Integrales Múltiples,Cambio de variables,medio,"Evalúe $\iint_R e^{\frac{x+y}{x-y}}\,dA$ donde $R$ es el trapecio con vertices $(1,0)$, $(2,0)$, $(0,-2)$, $(0,-1)$ usando $u = x+y$, $v = x-y$.",$e-e^{-1}$,$\frac{1}{2}(e-e^{-1})$,$\frac{3}{2}(e-e^{-1})$,$\frac{3}{4}(e-e^{-1})$,D,"$\lvert J \rvert = \frac{1}{2}$. La region transformada es $1 \leq v \leq 2$, $-v \leq u \leq v$. $\frac{1}{2}\int_1^2\int_{-v}^v e^{u/v}\,du\,dv = \frac{1}{2}\int_1^2 v(e-e^{-1})\,dv = \frac{3}{4}(e-e^{-1})$."
Integrales Múltiples,Cambio de variables,medio,"El jacobiano de la transformacion $T(u,v,w) = (u,v,w)$ (identidad) es:",$0$,$1$,$3$,$-1$,B,"La transformacion identidad tiene jacobiano igual a 1, ya que la matriz jacobiana es la matriz identidad."
Integrales Múltiples,Cambio de variables,medio,"Use $u = xy$, $v = \frac{y}{x}$ para calcular el jacobiano $\frac{\partial(x,y)}{\partial(u,v)}$.",$\frac{1}{2v}$,$2v$,$\frac{1}{2u}$,$\frac{v}{2}$,A,"De $u = xy$ y $v = y/x$: $y = \sqrt{uv}$, $x = \sqrt{u/v}$. Calculando las derivadas parciales y el determinante, se obtiene $\frac{1}{2v}$."
Integrales Múltiples,Cambio de variables,medio,"Calcule el jacobiano $3 \times 3$ de $x = \rho\operatorname{sen}\phi\cos\theta$, $y = \rho\operatorname{sen}\phi\operatorname{sen}\theta$, $z = \rho\cos\phi$.",$\rho\operatorname{sen}\phi$,$\rho^2\operatorname{sen}\phi$,$\rho^2\cos\phi$,$\rho^2$,B,"El jacobiano de la transformacion a coordenadas esfericas es $\rho^2\operatorname{sen}\phi$, como se obtiene al calcular el determinante $3 \times 3$."
Integrales Múltiples,Cambio de variables,medio,"Si $\frac{\partial(x,y)}{\partial(u,v)} = 5$, entonces $\frac{\partial(u,v)}{\partial(x,y)} =$:",$5$,$-5$,$\frac{1}{5}$,$25$,C,"Los jacobianos de transformaciones inversas son reciprocos: $\frac{\partial(u,v)}{\partial(x,y)} = \frac{1}{\frac{\partial(x,y)}{\partial(u,v)}} = \frac{1}{5}$."
Integrales Múltiples,Cambio de variables,dificil,"Evalúe $\iint_R y\,dA$ donde $R$ esta acotada por $y^2 = 4-4x$, $y^2 = 4+4x$ e $y \geq 0$, usando $x = u^2-v^2$, $y = 2uv$.",$1$,$2$,$4$,$\frac{1}{2}$,B,"Con el cambio de variables, la region se transforma al cuadrado $[0,1]\times[0,1]$. $\lvert J \rvert = 4(u^2+v^2)$. $\iint_S 2uv \cdot 4(u^2+v^2)\,du\,dv = 8\int_0^1\int_0^1(u^3v+uv^3)\,du\,dv = 2$."
Integrales Múltiples,Cambio de variables,dificil,"Usando $u = x-y$, $v = x+y$, evalúe $\iint_R \cos\left(\frac{x-y}{x+y}\right)dA$ donde $R$ es el triangulo con vertices $(0,0)$, $(1,0)$, $(0,1)$.",$\frac{\operatorname{sen} 1}{4}$,$\frac{\operatorname{sen} 1}{2}$,$\operatorname{sen} 1$,$\frac{1-\cos 1}{2}$,B,"$\lvert J \rvert = \tfrac{1}{2}$. La region en $(u,v)$: $0 \leq v \leq 1$, $-v \leq u \leq v$. $\frac{1}{2}\int_0^1\int_{-v}^v \cos(u/v)\,du\,dv = \frac{1}{2}\int_0^1 v(\operatorname{sen} 1 - \operatorname{sen}(-1))\cdot 1\,dv = \frac{1}{2}\int_0^1 2v\operatorname{sen}\,1\,dv = \frac{\operatorname{sen}\,1}{2}$."
Integrales Múltiples,Cambio de variables,dificil,"Sea $T: (u,v) \to (x,y)$ con jacobiano $J = -4$. Si $\iint_S g(u,v)\,du\,dv = 7$, entonces $\iint_R f(x,y)\,dA$ (donde $f(x,y) = g(T^{-1}(x,y))$) vale:",$-28$,$28$,$\frac{7}{4}$,$7$,B,"$\iint_R f\,dA = \iint_S g(u,v)\lvert J \rvert\,du\,dv = 4 \cdot 7 = 28$."
Integrales Múltiples,Cambio de variables,dificil,"Calcule $\iint_R (x^2-y^2)\,dA$ donde $R$ es el rombo con vertices $(2,0)$, $(0,2)$, $(-2,0)$, $(0,-2)$ usando $u = x+y$, $v = x-y$.",$0$,$\frac{32}{3}$,$16$,$\frac{16}{3}$,A,"$x^2-y^2 = (x+y)(x-y) = uv$. $\lvert J \rvert = \frac{1}{2}$. La region es $-2 \leq u \leq 2$, $-2 \leq v \leq 2$. $\frac{1}{2}\int_{-2}^2\int_{-2}^2 uv\,du\,dv = \frac{1}{2}\cdot 0 \cdot 0 = 0$ (por simetria impar)."
Integrales Múltiples,Cambio de variables,dificil,"Evalúe $\iint_R \frac{x-y}{x+y}\,dA$ donde $R$ es la region $1 \leq x+y \leq 2$, $0 \leq x-y \leq 1$, usando $u = x+y$, $v = x-y$.",$\frac{\ln 2}{4}$,$\frac{\ln 2}{2}$,$\ln 2$,$\frac{1}{4}$,A,"$\lvert J \rvert = \frac{1}{2}$. $\frac{1}{2}\int_1^2\int_0^1 \frac{v}{u}\,dv\,du = \frac{1}{2}\cdot\frac{1}{2}\cdot\ln 2 = \frac{\ln 2}{4}$."
Integrales Múltiples,Cambio de variables,dificil,"Calcule $\iint_R e^{xy}\,dA$ donde $R$ esta acotada por $xy = 1$, $xy = 2$, $\frac{y}{x} = 1$, $\frac{y}{x} = 2$ (primer cuadrante), usando $u = xy$, $v = \frac{y}{x}$.",$\frac{(e^2-e)\ln 2}{2}$,$(e^2-e)\ln 2$,$\frac{e^2-e}{2}$,$e^2-e$,A,"$\lvert J \rvert = \frac{1}{2v}$. $\int_1^2\int_1^2 e^u \cdot \frac{1}{2v}\,du\,dv = \frac{1}{2}(e^2-e)\int_1^2 \frac{1}{v}\,dv = \frac{(e^2-e)\ln 2}{2}$."
