capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
EDO de Primer Orden,EDO reductibles,facil,"Si la EDO de segundo orden $F(y, y', y'') = 0$ no contiene $x$ explícitamente, la sustitución adecuada es:","$p = y'$, $y'' = \frac{dp}{dx}$",$v = \frac{y}{x}$,"$p = y'$, $y'' = p\frac{dp}{dy}$",$p = xy'$,C,"Cuando falta $x$, se usa $p = y'$ con $y'' = \frac{dp}{dx} = \frac{dp}{dy}\frac{dy}{dx} = p\frac{dp}{dy}$."
EDO de Primer Orden,EDO reductibles,facil,"En la ecuación $xy'' + 2y' = 6x$, ¿falta la variable $y$ o $x$?",No falta ninguna,Falta $x$,Faltan ambas,Falta $y$,D,"La ecuación solo contiene $x$, $y'$ y $y''$, pero no $y$ directamente. Falta la variable dependiente $y$."
EDO de Primer Orden,EDO reductibles,facil,"Tras sustituir $p = y'$ en $xy'' + 2y' = 6x$, la ecuación de primer orden en $p$ es:",$x\frac{dp}{dx} + 2p = 6x$,$x\frac{dp}{dy} + 2p = 6x$,$\frac{dp}{dx} + 2xp = 6$,$p\frac{dp}{dy} + 2p = 6x$,A,Con $p = y'$ y $y'' = \frac{dp}{dx}$: $x\frac{dp}{dx} + 2p = 6x$.
EDO de Primer Orden,EDO reductibles,facil,"Una vez obtenida $p(x)$ de la ecuación reducida (cuando falta $y$), la solución original se obtiene:",derivando $p$,"integrando $p$: $y = \int p(x)\,dx + C_2$",multiplicando $p$ por $x$,sustituyendo $p$ de vuelta en $y'' = 0$,B,"Como $p = \frac{dy}{dx}$, se tiene $y = \int p(x)\,dx + C_2$."
EDO de Primer Orden,EDO reductibles,medio,La ecuación $xy'' + 2y' = 6x$ con $p = y'$ se convierte en una EDO lineal en $p$. Su factor integrante es:,$\frac{1}{x^2}$,$e^{2x}$,$x^2$,$2x$,C,"En forma estándar: $\frac{dp}{dx} + \frac{2}{x}p = 6$. El factor integrante es $e^{\int 2/x\,dx} = e^{2\ln x} = x^2$."
EDO de Primer Orden,EDO reductibles,medio,"Al resolver $x^2\frac{dp}{dx} + 2xp = 6x^2$ (multiplicando por $x^2$), se obtiene $\frac{d}{dx}(x^2 p) = 6x^2$. Integrando:",$x^2 p = 2x^3$,$x^2 p = 6x^3 + C_1$,$x^2 p = 3x^2 + C_1$,$x^2 p = 2x^3 + C_1$,D,"$\int 6x^2\,dx = 2x^3 + C_1$. Entonces $x^2 p = 2x^3 + C_1$."
EDO de Primer Orden,EDO reductibles,medio,"De $x^2 p = 2x^3 + C_1$, se obtiene $p = 2x + \frac{C_1}{x^2}$. La solución general $y(x)$ es:",$y = x^2 - \frac{C_1}{x} + C_2$,$y = x^2 + \frac{C_1}{x} + C_2$,$y = 2x^2 + \frac{C_1}{x^2} + C_2$,$y = x^2 + C_1 \ln x + C_2$,A,$y = \int\left(2x + \frac{C_1}{x^2}\right)dx = x^2 - \frac{C_1}{x} + C_2$.
EDO de Primer Orden,EDO reductibles,medio,"Para $yy'' = (y')^2$ (falta $x$), con $p = y'$ y $y'' = p\frac{dp}{dy}$, la ecuación se reduce a:",$\frac{dp}{dy} = \frac{y}{p}$,$\frac{dp}{dy} = \frac{p}{y}$,$\frac{dp}{dy} = p^2$,$p\frac{dp}{dy} = y$,B,"$yp\frac{dp}{dy} = p^2$. Dividiendo por $p$ ($p \neq 0$): $y\frac{dp}{dy} = p$, es decir $\frac{dp}{dy} = \frac{p}{y}$."
EDO de Primer Orden,EDO reductibles,medio,La ecuación separable $\frac{dp}{p} = \frac{dy}{y}$ tiene solución:,$p = \frac{C_1}{y}$,$p = C_1 + y$,$p = C_1 y$,$p = C_1 y^2$,C,"Integrando ambos lados: $\ln\lvert p\rvert = \ln\lvert y\rvert + C$, así $p = C_1 y$."
EDO de Primer Orden,EDO reductibles,medio,¿Cuál ecuación de segundo orden es reductible por ausencia de $x$?,$xy'' + y' = x^2$,$y'' = x + y$,$y'' + xy = 0$,$yy'' + (y')^2 = 0$,D,"En $yy'' + (y')^2 = 0$, la variable independiente $x$ no aparece. Se puede usar $p = y'$, $y'' = p\frac{dp}{dy}$."
EDO de Primer Orden,EDO reductibles,medio,"Para $y'' + (y')^2 = 0$ (falta $x$), con $p = y'$, $y'' = p\frac{dp}{dy}$, se obtiene:",$p\frac{dp}{dy} + p^2 = 0$,$\frac{dp}{dx} + p^2 = 0$,$\frac{dp}{dy} + p = 0$,$p\frac{dp}{dy} = p^2$,A,Sustituyendo: $p\frac{dp}{dy} + p^2 = 0$. Dividiendo por $p$: $\frac{dp}{dy} + p = 0$.
EDO de Primer Orden,EDO reductibles,medio,La ecuación $y'' = 2y'$ (falta $y$ y tiene coeficientes constantes) con $p = y'$ da:,"$\frac{dp}{dx} = 2$, solución $p = 2x + C_1$","$\frac{dp}{dx} = 2p$, solución $p = C_1 e^{2x}$",$p\frac{dp}{dy} = 2p$,$\frac{dp}{dx} = p^2$,B,Con $p = y'$: $\frac{dp}{dx} = 2p$. Esta es separable con solución $p = C_1 e^{2x}$.
EDO de Primer Orden,EDO reductibles,dificil,La solución general de $yy'' = (y')^2$ es:,$y = Ax^2 + B$,$y = A\sin(Bx)$,$y = Ae^{Bx}$,$y = A + Be^x$,C,"De $\frac{dp}{dy} = \frac{p}{y}$: $p = C_1 y$, es decir $\frac{dy}{dx} = C_1 y$. Separando: $y = Ae^{C_1 x} = Ae^{Bx}$."
EDO de Primer Orden,EDO reductibles,dificil,"Para $y'' = 2y \cdot y'$ (falta $x$), al sustituir $p = y'$, $y'' = p\frac{dp}{dy}$, la ecuación reducida es:",$\frac{dp}{dy} = 2y^2$,$\frac{dp}{dx} = 2yp$,$p\frac{dp}{dy} = 2p^2$,"$p\frac{dp}{dy} = 2yp$, que simplifica a $\frac{dp}{dy} = 2y$",D,$p\frac{dp}{dy} = 2yp$. Dividiendo por $p$ ($p \neq 0$): $\frac{dp}{dy} = 2y$. Integrando: $p = y^2 + C_1$.
EDO de Primer Orden,EDO reductibles,dificil,La solución general de $y'' = 2x$ (falta $y$) es:,$y = \frac{x^3}{3} + C_1 x + C_2$,$y = x^3 + C_1 x + C_2$,$y = x^2 + C_1$,$y = \frac{x^3}{3} + C_1$,A,"$p = y'$: $\frac{dp}{dx} = 2x$, así $p = x^2 + C_1$. Integrando: $y = \frac{x^3}{3} + C_1 x + C_2$."
EDO de Primer Orden,EDO reductibles,dificil,"Para la ecuación $y'' + \frac{1}{x}y' = \frac{1}{x^2}$ (falta $y$), con $p = y'$, la ecuación lineal en $p$ tiene factor integrante:",$\frac{1}{x}$,$x$,$x^2$,$\ln x$,B,"La ecuación es $\frac{dp}{dx} + \frac{1}{x}p = \frac{1}{x^2}$. Factor integrante: $e^{\int 1/x\,dx} = e^{\ln x} = x$."
EDO de Primer Orden,EDO reductibles,dificil,"Si $y'' = (y')^3$ (falta $x$ e $y$), usando $p = y'$, $y'' = p\frac{dp}{dy}$:","$p\frac{dp}{dy} = p^3$, que da $\frac{dp}{dy} = p$",$\frac{dp}{dx} = p^3$,"$p\frac{dp}{dy} = p^3$, que da $\frac{dp}{dy} = p^2$",No se puede reducir,C,$p\frac{dp}{dy} = p^3$. Dividiendo por $p$ ($p \neq 0$): $\frac{dp}{dy} = p^2$. Separando: $-\frac{1}{p} = y + C_1$.
EDO de Primer Orden,EDO reductibles,dificil,La ecuación $y'' = e^{y'}$ (falta $y$) con $p = y'$ se reduce a $\frac{dp}{dx} = e^p$. Su solución es:,$-e^{-p} = x + C_1$,$e^p = x + C_1$,$p = \ln(x + C_1)$,$p = \ln(C_1 - x)$,A,"Separando: $e^{-p}dp = dx$. Integrando: $-e^{-p} = x + C_1$. Esta es la solución implícita que permite recuperar $p(x)$."
EDO de Primer Orden,Modelos de población,facil,El modelo de crecimiento exponencial se expresa como:,$\frac{dP}{dt} = kP$ con $k > 0$,$\frac{dP}{dt} = kP(M-P)$,$\frac{dP}{dt} = kP^2$,$\frac{dP}{dt} = k$,A,El crecimiento exponencial supone que la tasa de cambio es proporcional al tamaño actual: $\frac{dP}{dt} = kP$ con $k > 0$.
EDO de Primer Orden,Modelos de población,facil,La solución del modelo exponencial $\frac{dP}{dt} = kP$ con $P(0) = P_0$ es:,$P(t) = P_0 + kt$,$P(t) = P_0 e^{kt}$,$P(t) = P_0 e^{-kt}$,$P(t) = kP_0 t$,B,La solución de $\frac{dP}{dt} = kP$ es $P = Ce^{kt}$. Con $P(0) = P_0$: $C = P_0$.
EDO de Primer Orden,Modelos de población,facil,"En la ecuación logística $\frac{dP}{dt} = kP(M-P)$, el parámetro $M$ representa:",la tasa de mortalidad,la población inicial,la capacidad máxima o de carga del medio,la constante de crecimiento,C,"$M$ es la capacidad de carga del medio ambiente, el valor máximo sostenible de la población."
EDO de Primer Orden,Modelos de población,facil,¿Qué ocurre con la población en el modelo logístico cuando $P$ se acerca a $M$?,Crece más rápido,$P$ oscila alrededor de $M$,$P$ disminuye,El crecimiento se desacelera y $P \to M$,D,"Cuando $P \to M$, el factor $(M - P) \to 0$, por lo que $\frac{dP}{dt} \to 0$ y la población se estabiliza en $M$."
EDO de Primer Orden,Modelos de población,facil,"Si $\frac{dP}{dt} = 0{,}0005P^2$, el tipo de crecimiento es:",hiperbólico,logístico,exponencial,lineal,A,"Cuando la tasa es proporcional a $P^2$ (no a $P$), se produce un crecimiento hiperbólico donde la población puede divergir en tiempo finito."
EDO de Primer Orden,Modelos de población,facil,"En el modelo logístico, si $P_0 < M$, entonces la población:",decrece hacia cero,crece hasta estabilizarse en $M$,crece sin límite,permanece constante,B,"Si $P_0 < M$, entonces $M - P > 0$ y $\frac{dP}{dt} > 0$: la población crece. El límite es $\lim_{t\to\infty} P(t) = M$."
EDO de Primer Orden,Modelos de población,medio,La solución general de la ecuación logística $\frac{dP}{dt} = kP(M-P)$ con $P(0) = P_0$ es:,$P(t) = \frac{M}{1 + e^{-kMt}}$,$P(t) = P_0 e^{kMt}$,$P(t) = \frac{MP_0}{P_0 + (M-P_0)e^{-kMt}}$,$P(t) = M(1 - e^{-kP_0 t})$,C,"Usando fracciones parciales e integrando, se obtiene $P(t) = \frac{MP_0}{P_0 + (M-P_0)e^{-kMt}}$."
EDO de Primer Orden,Modelos de población,medio,"En el modelo $\frac{dP}{dt} = 0{,}0005P^2$ con $P(0) = 100$, la población al tiempo $t = 10$ es:",$100$,$400$,$150$,$200$,D,La solución es $P(t) = \frac{2000}{20-t}$. En $t = 10$: $P(10) = \frac{2000}{10} = 200$.
EDO de Primer Orden,Modelos de población,medio,"Para el modelo logístico con $M = 150$ y $k = 0{,}0004$, si $P(0) = P_0$, ¿cuál es $\lim_{t\to\infty} P(t)$?",$150$,$P_0$,$0$,$\infty$,A,"En el modelo logístico, independientemente de $P_0 > 0$, la población converge a la capacidad de carga $M = 150$."
EDO de Primer Orden,Modelos de población,medio,"Si $\frac{dP}{dt} = 0{,}0005P^2$, $P(0) = 100$, la solución es $P(t) = \frac{2000}{20-t}$. ¿En qué tiempo diverge?",$t = 10$,$t = 20$,$t = 100$,$t = 2000$,B,"El denominador $20 - t$ se anula en $t = 20$, donde $P \to \infty$ (explosión demográfica)."
EDO de Primer Orden,Modelos de población,medio,La ecuación logística en forma $\frac{dP}{dt} = (\beta_0 - \beta_1 P - \delta_0)P$ se puede reescribir como $\frac{dP}{dt} = aP - bP^2$ donde:,"$a = \beta_0$, $b = \delta_0$","$a = \beta_1$, $b = \beta_0 - \delta_0$","$a = \beta_0 - \delta_0$, $b = \beta_1$","$a = \delta_0 - \beta_0$, $b = \beta_1$",C,Expandiendo: $(\beta_0 - \beta_1 P - \delta_0)P = (\beta_0 - \delta_0)P - \beta_1 P^2$. Así $a = \beta_0 - \delta_0$ y $b = \beta_1$.
EDO de Primer Orden,Modelos de población,medio,"En un modelo de propagación de rumores con $M = 100$ mil y $P(0) = 10$ mil, si $P(1) = 20$ mil, el modelo logístico tiene $B = \frac{P_0}{M-P_0}$ igual a:",$\frac{1}{10}$,$\frac{1}{4}$,$9$,$\frac{1}{9}$,D,$B = \frac{P_0}{M - P_0} = \frac{10}{100-10} = \frac{10}{90} = \frac{1}{9}$.
EDO de Primer Orden,Modelos de población,medio,"Si $P_0 > M$ en el modelo logístico, la población:",decrece hacia $M$,crece exponencialmente,se extingue,permanece en $P_0$,A,"Si $P_0 > M$, entonces $M - P < 0$ y $\frac{dP}{dt} < 0$: la población decrece. El límite sigue siendo $M$."
EDO de Primer Orden,Modelos de población,medio,La propagación de una enfermedad en una población cerrada de $M$ individuos sigue $\frac{dP}{dt} = kP(M-P)$ porque:,la mortalidad depende de $P^2$,los contagios son proporcionales a los encuentros entre infectados y susceptibles,la enfermedad se propaga linealmente,no hay inmunidad,B,"Si hay $P$ infectados y $M-P$ susceptibles, los encuentros son proporcionales al producto $P(M-P)$."
EDO de Primer Orden,Modelos de población,dificil,"En 1885 una población de $50$ millones crecía a $0{,}75$ millones/año. En 1940 tenía $100$ millones creciendo a $1$ millón/año. Con el modelo logístico, la capacidad máxima $M$ es:",$150$ millones,$250$ millones,$200$ millones,$300$ millones,C,"$0{,}75 = 50k(M-50)$ y $1{,}00 = 100k(M-100)$. Dividiendo: $\frac{0{,}75}{1} = \frac{50(M-50)}{100(M-100)}$, simplificando: $0{,}75 \cdot 100(M-100) = 50(M-50)$, $75(M-100) = 50(M-50)$, $75M - 7500 = 50M - 2500$, $25M = 5000$, $M = 200$."
EDO de Primer Orden,Modelos de población,dificil,"Con $M = 200$ y $k = 0{,}0001$ (del problema anterior), la población estimada en el año 2000 ($t=60$ desde 1940) es aproximadamente:",$120$ millones,$200$ millones,$175$ millones,"$153{,}7$ millones",D,"$P(60) = \frac{100 \cdot 200}{100 + (200-100)e^{-0{,}0001 \cdot 200 \cdot 60}} = \frac{20000}{100 + 100e^{-1{,}2}} \approx \frac{20000}{100+30{,}1} \approx 153{,}7$ millones."
EDO de Primer Orden,Modelos de población,dificil,"En el modelo de rumores con $M = 1000$, $P(0) = 10$, $P(1) = 20$, ¿cuándo el $80\%$ de la población habrá escuchado el rumor?","$t \approx 4{,}4$","$t \approx 3{,}5$","$t \approx 5{,}2$","$t \approx 6{,}0$",A,"Con los datos se obtiene $e^{-100k} = \frac{4}{9}$. Para $P = 800$: $e^{-100kt} = \frac{1}{36}$. Entonces $t = \frac{\ln 36}{100k} = \frac{\ln 36}{\ln(9/4)} \approx \frac{3{,}58}{0{,}81} \approx 4{,}42$."
EDO de Primer Orden,Modelos de población,dificil,"Un modelo de competencia poblacional tiene $\frac{dP}{dt} = (\beta - \alpha P)P$ con $\beta = 0{,}06$ y $\alpha = 0{,}0004$. La capacidad de carga es:",$M = 100$,$M = 150$,$M = 200$,$M = 60$,B,"La capacidad de carga es $M = \frac{\beta}{\alpha} = \frac{0{,}06}{0{,}0004} = 150$."
EDO de Primer Orden,Modelos de población,dificil,"En el crecimiento hiperbólico $\frac{dP}{dt} = \alpha P^2$, si $P(0) = P_0$, la solución es:",$P(t) = \frac{P_0}{1 + \alpha P_0 t}$,$P(t) = P_0 e^{\alpha t}$,$P(t) = \frac{P_0}{1 - \alpha P_0 t}$,$P(t) = P_0(1 + \alpha t)$,C,"Separando: $\frac{dP}{P^2} = \alpha\,dt$. Integrando: $-\frac{1}{P} = \alpha t - \frac{1}{P_0}$. Despejando: $P = \frac{P_0}{1 - \alpha P_0 t}$."
EDO de Primer Orden,Modelos de población,dificil,"En el modelo logístico $\frac{dP}{dt} = kP(M-P)$, el punto de inflexión (donde el crecimiento es máximo) ocurre cuando:",$P = 0$,$P = M$,$P = \frac{M}{4}$,$P = \frac{M}{2}$,D,"El crecimiento $\frac{dP}{dt} = kP(M-P) = k(MP - P^2)$ se maximiza cuando $\frac{d}{dP}(MP-P^2) = M - 2P = 0$, es decir $P = \frac{M}{2}$."
EDO de Primer Orden,Estabilidad,facil,Una solución de equilibrio de $\frac{dx}{dt} = f(x)$ es un valor $x^*$ tal que:,$f(x^*) = 0$,$f(x^*) > 0$,$f'(x^*) = 0$,$x^* = 0$,A,"Un punto de equilibrio satisface $\frac{dx}{dt} = f(x^*) = 0$, es decir, la tasa de cambio es cero."
EDO de Primer Orden,Estabilidad,facil,Una solución de equilibrio es estable si:,las soluciones cercanas se alejan de ella,las soluciones cercanas convergen hacia ella,la derivada es positiva,el equilibrio es cero,B,Una solución de equilibrio es estable si cualquier solución que empiece cerca de ella converge hacia el equilibrio conforme $t \to \infty$.
EDO de Primer Orden,Estabilidad,facil,"En la ley de enfriamiento de Newton $\frac{dx}{dt} = -k(x-A)$, la solución de equilibrio es:",$x = 0$,$x = k$,$x = A$,$x = -A$,C,$f(x) = -k(x-A) = 0$ cuando $x = A$. La temperatura del cuerpo se estabiliza en la temperatura ambiente $A$.
EDO de Primer Orden,Estabilidad,facil,La solución de la ley de enfriamiento $\frac{dx}{dt} = -k(x-A)$ con $x(0) = x_0$ es:,$x(t) = x_0 + Ae^{-kt}$,$x(t) = x_0 e^{-kt}$,$x(t) = A(1 - e^{-kt})$,$x(t) = A + (x_0 - A)e^{-kt}$,D,"$x(t) = A + (x_0-A)e^{-kt}$. Cuando $t \to \infty$, $x(t) \to A$."
EDO de Primer Orden,Estabilidad,facil,"Si $x(0) = x_0 > A$ en la ley de enfriamiento, la temperatura del cuerpo:",disminuye hacia $A$,se mantiene en $x_0$,aumenta indefinidamente,oscila alrededor de $A$,A,"Si $x_0 > A$, el cuerpo está más caliente que el ambiente y se enfría: $x(t) \to A$."
EDO de Primer Orden,Estabilidad,facil,Un punto de equilibrio inestable se caracteriza porque:,las soluciones cercanas se acercan a él,las soluciones cercanas se alejan de él,no existe solución,la derivada es cero,B,Un equilibrio es inestable si las soluciones que empiezan cerca de él se alejan conforme $t$ crece.
EDO de Primer Orden,Estabilidad,medio,"Para la ecuación logística $\frac{dx}{dt} = kx(M-x)$ con $k, M > 0$, los puntos de equilibrio son:",$x = 0$ solamente,$x = M$ solamente,$x = 0$ y $x = M$,$x = \frac{M}{2}$,C,$f(x) = kx(M-x) = 0$ cuando $x = 0$ o $x = M$.
EDO de Primer Orden,Estabilidad,medio,"En la ecuación logística, el equilibrio $x = M$ es:",inestable,indeterminado,semiestable,estable,D,Para $0 < x < M$: $\frac{dx}{dt} > 0$ (crece hacia $M$). Para $x > M$: $\frac{dx}{dt} < 0$ (decrece hacia $M$). Las soluciones convergen a $M$: es estable.
EDO de Primer Orden,Estabilidad,medio,"En la ecuación logística, el equilibrio $x = 0$ es:",inestable,estable,semiestable,atractor,A,"Para $x$ ligeramente mayor que $0$: $\frac{dx}{dt} = kx(M-x) > 0$, las soluciones se alejan de $x = 0$. Es inestable."
EDO de Primer Orden,Estabilidad,medio,"Para $\frac{dx}{dt} = x^2 - 4$, los puntos de equilibrio son:",$x = 0$ y $x = 4$,$x = 2$ y $x = -2$,$x = 4$ solamente,$x = 2$ solamente,B,$x^2 - 4 = 0$ cuando $x = 2$ o $x = -2$.
EDO de Primer Orden,Estabilidad,medio,"Para $\frac{dx}{dt} = x^2 - 4$, el equilibrio $x = -2$ es estable porque:",$x = -2$ es negativo,$f(-2) = 0$,$f'(-2) = -4 < 0$,$f'(-2) = 4 > 0$,C,$f'(x) = 2x$. En $x = -2$: $f'(-2) = -4 < 0$. Un equilibrio con $f'(x^*) < 0$ es estable (criterio de la derivada).
EDO de Primer Orden,Estabilidad,medio,Un diagrama de fase para $\frac{dx}{dt} = f(x)$ muestra:,el gráfico de $x(t)$ vs $t$,la derivada segunda de $x$,el campo direccional completo en el plano $xy$,los puntos de equilibrio y las direcciones del flujo en la recta real,D,Un diagrama de fase para una EDO autónoma marca los puntos de equilibrio en la recta y flechas indicando si $x$ crece o decrece.
EDO de Primer Orden,Estabilidad,medio,"Para $\frac{dx}{dt} = -k(x-A)$ con $k > 0$, $f'(x) = -k < 0$ en todo punto, lo que implica que $x = A$ es:",asintóticamente estable,inestable,semiestable,neutro,A,"Como $f'(A) = -k < 0$, el equilibrio $x = A$ es asintóticamente estable: todas las soluciones convergen exponencialmente hacia él."
EDO de Primer Orden,Estabilidad,medio,"Si $\frac{dx}{dt} = x(1-x)(x-2)$, los puntos de equilibrio son:",$x = 0$ y $x = 1$,"$x = 0$, $x = 1$ y $x = 2$",$x = 1$ y $x = 2$,$x = 0$ y $x = 2$,B,"$f(x) = x(1-x)(x-2) = 0$ cuando $x = 0$, $x = 1$ o $x = 2$."
EDO de Primer Orden,Estabilidad,dificil,"Para la logística $\frac{dx}{dt} = kx(M-x)$, si $x_0 < 0$, la solución:",converge a $M$,converge a $0$,diverge a $-\infty$ en tiempo finito,permanece negativa y acotada,C,"Si $x_0 < 0$, entonces $x(t) = \frac{Mx_0}{x_0 + (M-x_0)e^{-kMt}}$. El denominador se anula en $t_1 = \frac{1}{kM}\ln\frac{M-x_0}{-x_0} > 0$, haciendo que $x(t) \to -\infty$."
EDO de Primer Orden,Estabilidad,dificil,"Para $\frac{dx}{dt} = x^2 - 4$, el equilibrio $x = 2$ es inestable. Si $x(0) = 3$, el comportamiento de la solución es:",$x(t) \to 2$ cuando $t \to \infty$,$x(t)$ permanece acotado,$x(t) \to -2$,$x(t) \to \infty$ en tiempo finito,D,"Para $x > 2$: $f(x) = x^2-4 > 0$, así $x$ crece. Como $f'(2) = 4 > 0$, $x = 2$ es inestable. La solución con $x(0) = 3 > 2$ crece y diverge en tiempo finito (blow-up)."
EDO de Primer Orden,Estabilidad,dificil,"Para $\frac{dx}{dt} = x(1-x)(x-2)$, analizar la estabilidad de $x = 1$:","Estable, porque $f'(1) = -1 < 0$","Inestable, porque $f'(1) = 1 > 0$",Semiestable,"Estable, porque $f'(1) = 0$",B,"$f(x) = x(1-x)(x-2) = -x^3 + 3x^2 - 2x$. $f'(x) = -3x^2 + 6x - 2$. $f'(1) = -3 + 6 - 2 = 1 > 0$. Por el criterio de la derivada, $f'(x^*) > 0$ implica que el equilibrio es inestable. Verificación por signos: para $x\in(0,1)$, $f(x) < 0$ (decrece, alejándose de $1$); para $x\in(1,2)$, $f(x) > 0$ (crece, alejándose de $1$)."
EDO de Primer Orden,Estabilidad,dificil,Un equilibrio $x^*$ es semiestable cuando:,las soluciones a ambos lados convergen hacia él,las soluciones de un lado convergen y del otro se alejan,las soluciones a ambos lados se alejan de él,$f'(x^*) = 0$ siempre,B,"Un equilibrio es semiestable cuando atrae soluciones desde un lado pero las repele desde el otro (por ejemplo, $\frac{dx}{dt} = (x-x^*)^2$)."
EDO de Primer Orden,Estabilidad,dificil,"Para $\frac{dx}{dt} = (x-1)^2$, el único equilibrio es $x = 1$, que es:",estable,inestable,semiestable,asintóticamente estable,C,"$(x-1)^2 \geq 0$ siempre. Para $x < 1$: $f > 0$, $x$ crece hacia $1$. Para $x > 1$: $f > 0$, $x$ se aleja de $1$. Converge desde un lado y diverge desde el otro: semiestable."
EDO de Primer Orden,Estabilidad,dificil,"Usando el criterio de la derivada, si $f'(x^*) = 0$ y $f''(x^*) \neq 0$, entonces el equilibrio $x^*$ es:",estable si $f''(x^*) < 0$,inestable si $f''(x^*) > 0$,estable independientemente del signo de $f''$,semiestable (se requiere análisis de signos de $f$ cerca de $x^*$),D,"Cuando $f'(x^*) = 0$, el criterio lineal no es concluyente. Si $f$ tiene un extremo local, $f$ no cambia de signo alrededor de $x^*$, resultando en un equilibrio semiestable. Se debe analizar el signo de $f$ directamente."
EDO de Primer Orden,Variables separables,facil,Una EDO separable se escribe:,$dy/dx = f(x) g(y)$,$y' = y$,$y'' = 0$,Indeterminado,A,Forma factorizable.
EDO de Primer Orden,Variables separables,medio,$dy/dx = y$ tiene solución:,$y = e^x + C$,$y = Ce^x$,$y = x$,$y = 0$,B,Separación + integración.
EDO de Primer Orden,EDO lineales,facil,EDO lineal de primer orden:,$y' + p(x) y = q(x)$,$y'' = y$,$y = y$,$y' = y^2$,A,Forma estándar.
EDO de Primer Orden,EDO lineales,medio,Factor integrante para $y' + py = q$:,$\mu = e^{\int p dx}$,$\mu = p$,$\mu = q$,$\mu = 1$,A,$\mu y$ se vuelve derivada de producto.
EDO de Primer Orden,Bernoulli,facil,Una EDO de Bernoulli es:,$y' + py = q y^n$,$y' + py = q$,$y' = y^n$,Polinomial,A,Tipo $y^n$ en el lado derecho.
EDO de Primer Orden,Exactas,facil,$M dx + N dy = 0$ es exacta si:,$M_y = N_x$,$M = N$,$M_x = N_y$,$M = 0$,A,Igualdad de cruzadas.
EDO de Primer Orden,Aplicaciones,facil,Crecimiento exponencial $dP/dt = rP$ tiene solución:,$P = P_0 e^{rt}$,$P = P_0 + rt$,$P = rt$,$P = 0$,A,Exponencial.
