capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
EDO de Orden Superior,Coeficientes indeterminados,medio,"Para $y'' - y = e^x$, si $y_p = Axe^x$, ¿cuál es el valor de $A$?",$A = \frac{1}{2}$,$A = 1$,$A = 2$,$A = -\frac{1}{2}$,B,"Con $y_p = Axe^x$: $y'_p = A(1 + x)e^x$, $y''_p = A(2 + x)e^x$. Sustituyendo: $A(2 + x)e^x - Axe^x = e^x \Rightarrow 2Ae^x = e^x \Rightarrow A = \frac{1}{2}$."
EDO de Orden Superior,Coeficientes indeterminados,medio,"Para $y'' + 4y = 3x^3$, ¿cuál es el ansatz para $y_p$?",$y_p = Ax^3 + Bx^2 + Cx + D$,$y_p = Ax^3$,$y_p = A\cos 2x + B\operatorname{sen} 2x$,$y_p = Ae^{3x}$,C,"La solución homogénea es $y_h = c_1 \cos 2x + c_2 \operatorname{sen} 2x$. El polinomio $3x^3$ no solapa con $y_h$, así que se propone $y_p = Ax^3 + Bx^2 + Cx + D$ (grado igual al forzante)."
EDO de Orden Superior,Coeficientes indeterminados,medio,¿Cuál es la forma general del ansatz propuesto por la Regla 2 cuando hay solapamiento?,$y_p = x^s[(A_0 + A_1 x + \cdots + A_m x^m)e^{rx}\cos kx + (B_0 + B_1 x + \cdots + B_m x^m)e^{rx}\operatorname{sen} kx]$,$y_p = Ae^{rx}$,$y_p = A\cos kx + B\operatorname{sen} kx$,$y_p = Ax^m + B$,D,"La Regla 2 indica que si no hay solapamiento, se propone una combinación según el tipo de $f(x)$. Si hay solapamiento, se multiplica por $x^s$ hasta que no haya superposición con $y_h$."
EDO de Orden Superior,Coeficientes indeterminados,medio,"Para la EDO $y'' + 2y' + 5y = e^{-x}\cos 2x$, ¿cuál es el ansatz correcto?",$y_p = e^{-x}(A\cos 2x + B\operatorname{sen} 2x)$,$y_p = Ae^{-x}\cos 2x + Be^{-x}\operatorname{sen} 2x$,$y_p = xe^{-x}(A\cos 2x + B\operatorname{sen} 2x)$,$y_p = Ae^{-x} + B\cos 2x$,A,"La ecuación característica $r^2 + 2r + 5 = 0$ tiene raíces $r = -1 \pm 2i$. Luego $y_h = e^{-x}(c_1\cos 2x + c_2\operatorname{sen} 2x)$. El forzante no solapa, así que $y_p = e^{-x}(A\cos 2x + B\operatorname{sen} 2x)$."
EDO de Orden Superior,Coeficientes indeterminados,medio,¿Cuál es el ansatz para una EDO con $f(x) = e^{2x}(3 + 4x)$ si $2$ no es raíz de la ecuación característica?,$y_p = (Ax + B)e^{2x}$,$y_p = Ae^{2x}$,$y_p = (Ax^2 + Bx + C)e^{2x}$,$y_p = Cx^2 e^{2x}$,B,"Cuando $f(x) = P_m(x)e^{rx}$ y $r$ no es raíz característica, el ansatz es $y_p = (A_0 + A_1 x + \cdots + A_m x^m)e^{rx}$. Para grado 1, esto es $(Ax + B)e^{2x}$."
EDO de Orden Superior,Coeficientes indeterminados,dificil,"Para $y'' + 6y' + 13y = e^{-3x}\cos 2x$, cuya solución homogénea es $y_h = e^{-3x}(c_1\cos 2x + c_2\operatorname{sen} 2x)$, ¿cuál es el ansatz correcto?",$y_p = e^{-3x}(A\cos 2x + B\operatorname{sen} 2x)$,$y_p = A\cos 2x + B\operatorname{sen} 2x$,$y_p = xe^{-3x}(A\cos 2x + B\operatorname{sen} 2x)$,$y_p = Ae^{-3x}$,C,El término $e^{-3x}\cos 2x$ solapa con $y_h$. Aplicamos la regla de multiplicación: $y_p = x \cdot e^{-3x}(A\cos 2x + B\operatorname{sen} 2x)$ para evitar la superposición.
EDO de Orden Superior,Coeficientes indeterminados,dificil,"Para $y'' + y' = 2\cos x$, ¿cuál es el ansatz para $y_p$?",$y_p = A\cos x + B\operatorname{sen} x$,$y_p = Ax\cos x + Bx\operatorname{sen} x$,$y_p = A$,$y_p = Ae^x$,D,"La ecuación característica $r^2 + r = 0$ tiene raíces $r = 0, -1$. Luego $y_h = c_1 + c_2 e^{-x}$. El término $\cos x$ no solapa, así que $y_p = A\cos x + B\operatorname{sen} x$."
EDO de Orden Superior,Coeficientes indeterminados,dificil,"Para $y'' - 2y' + y = xe^x$, cuya solución homogénea es $y_h = (c_1 + c_2 x)e^x$, ¿cuál es el ansatz?",$y_p = Axe^x$,$y_p = (Ax + B)e^x$,$y_p = Ax^2 e^x$,$y_p = Ax^3 e^x$,A,"El término $e^x$ y $xe^x$ solapan con $y_h = (c_1 + c_2 x)e^x$. El forzante es de grado 1 en polinomio, multiplicado por $e^x$. Multiplicamos por $x^2$: $y_p = Ax^3 e^x$."
EDO de Orden Superior,Coeficientes indeterminados,dificil,"Al resolver $y'' - 4y = 2e^{2x}$ con $y_p = Axe^{2x}$, ¿cuál es el valor de $A$?",$A = \frac{1}{4}$,$A = \frac{1}{3}$,$A = \frac{1}{2}$,$A = 1$,B,"Con $y_p = Axe^{2x}$: $y'_p = A(1 + 2x)e^{2x}$, $y''_p = A(4 + 4x)e^{2x}$. Sustituyendo: $A(4 + 4x)e^{2x} - 4Axe^{2x} = 2e^{2x} \Rightarrow 4Ae^{2x} = 2e^{2x} \Rightarrow A = \frac{1}{2}$."
EDO de Orden Superior,Coeficientes indeterminados,dificil,"Para $y'' + 3y' + 2y = e^{-x}$, cuya solución homogénea es $y_h = c_1 e^{-x} + c_2 e^{-2x}$, ¿cuál es el ansatz?",$y_p = Ae^{-x}$,$y_p = Axe^{-x}$,$y_p = Ae^{-2x}$,$y_p = A\cos x + B\operatorname{sen} x$,C,"El término $e^{-x}$ solapa con $y_h$, así que multiplicamos por $x$: $y_p = Axe^{-x}$. Esto se debe a la resonancia simple (raíz $r = -1$ de multiplicidad 1)."
EDO de Orden Superior,Coeficientes indeterminados,dificil,"Para $y'' - y' = 3x$, ¿cuál es el ansatz correcto para $y_p$?",$y_p = Ax + B$,$y_p = Ax^2 + Bx + C$,$y_p = Ax^3 + Bx^2$,$y_p = Ae^x$,D,"La ecuación característica $r^2 - r = 0$ tiene raíces $r = 0, 1$. La solución homogénea es $y_h = c_1 + c_2 e^x$. El polinomio de grado 1 solapa (término constante), así que multiplicamos por $x$: $y_p = Ax^2 + Bx$ (grado 2 para capturar el forzante de grado 1 con solapamiento)."
EDO de Orden Superior,Variación de parámetros,facil,¿Cuál es la principal ventaja del método de variación de parámetros respecto al método de coeficientes indeterminados?,"Funciona para cualquier función $f(x)$, no requiere que $f$ tenga una forma específica.",Siempre produce integrales más simples de resolver.,No requiere conocer las soluciones de la ecuación homogénea.,Solo funciona si $f(x)$ es continua en todo $\mathbb{R}$.,A,"A diferencia de coeficientes indeterminados que requiere $f(x)$ sea polinomio, exponencial, seno o coseno, variación de parámetros funciona para cualquier $f(x)$."
EDO de Orden Superior,Variación de parámetros,facil,"Para la ecuación no homogénea $y'' + P(x)y' + Q(x)y = f(x)$ con soluciones homogéneas $y_1$ y $y_2$, la solución particular se propone como:",$y_p(x) = c_1 y_1(x) + c_2 y_2(x)$,$y_p(x) = u_1(x) y_1(x) + u_2(x) y_2(x)$,$y_p(x) = y_1(x) + y_2(x)$,$y_p(x) = A e^{rx} + B x e^{rx}$,B,"En variación de parámetros, los coeficientes son funciones $u_1(x)$ y $u_2(x)$ que satisfacen condiciones específicas, no constantes."
EDO de Orden Superior,Variación de parámetros,facil,"¿Qué es el wronskiano $W(y_1, y_2)$?",Es la suma $y_1 + y_2$.,Es el determinante $\begin{vmatrix} y_1 & y_2 \\ y_1' & y_2' \end{vmatrix} = y_1 y_2' - y_1' y_2$.,Es el producto $y_1 \cdot y_2$.,Es la razón $\frac{y_1}{y_2}$.,C,"El wronskiano es el determinante $W = y_1 y_2' - y_1' y_2$, que debe ser distinto de cero para que $y_1$ y $y_2$ sean linealmente independientes."
EDO de Orden Superior,Variación de parámetros,facil,"Para la ecuación $y'' + y = \operatorname{tan} x$, las soluciones de la homogénea $y'' + y = 0$ son:","$y_1 = e^x, \quad y_2 = e^{-x}$","$y_1 = \cos x, \quad y_2 = \operatorname{sen} x$","$y_1 = x \cos x, \quad y_2 = x \operatorname{sen} x$","$y_1 = e^{ix}, \quad y_2 = e^{-ix}$",D,"Para $y'' + y = 0$, la ecuación característica es $r^2 + 1 = 0$, dando $y_1 = \cos x$ y $y_2 = \operatorname{sen} x$ (o las exponenciales complejas equivalentes)."
EDO de Orden Superior,Variación de parámetros,facil,¿Cuál es la condición auxiliar que simplifica el cálculo en variación de parámetros?,$u_1'(x) y_1(x) + u_2'(x) y_2(x) = 0$,$u_1'(x) y_1(x) + u_2'(x) y_2(x) = f(x)$,$u_1(x) + u_2(x) = 0$,$u_1(x) y_1'(x) + u_2(x) y_2'(x) = 0$,A,La condición auxiliar $u_1'(x) y_1(x) + u_2'(x) y_2(x) = 0$ reduce el sistema de dos ecuaciones para las derivadas $u_1'$ y $u_2'$.
EDO de Orden Superior,Variación de parámetros,facil,"En el ejemplo $y'' + y = \operatorname{tan} x$, el wronskiano de $y_1 = \cos x$ y $y_2 = \operatorname{sen} x$ es:",$W = 0$,$W = 1$,$W = \operatorname{sen}(2x)$,$W = e^x$,B,"$W = \cos x \cdot \cos x - (-\operatorname{sen} x) \cdot \operatorname{sen} x = \cos^2 x + \operatorname{sen}^2 x = 1$, por lo que $y_1$ y $y_2$ son linealmente independientes."
EDO de Orden Superior,Variación de parámetros,medio,"Para la ecuación $y'' + y = \operatorname{sec} x$, ¿por qué NO funciona el método de coeficientes indeterminados?",Porque $\operatorname{sec} x$ no tiene derivadas.,Porque $\operatorname{sec} x$ es discontinua en $x = \frac{\pi}{2}$.,Porque $\operatorname{sec} x$ tiene infinitas derivadas linealmente independientes.,Porque la ecuación es homogénea.,C,"Coeficientes indeterminados requiere que $f(x)$ tenga finitas derivadas linealmente independientes. $\operatorname{sec} x$ tiene infinitas, así que solo funciona variación de parámetros."
EDO de Orden Superior,Variación de parámetros,medio,"En variación de parámetros, si conocemos $u_1'(x) = -\frac{y_2 f(x)}{W}$ y $u_2'(x) = \frac{y_1 f(x)}{W}$, el siguiente paso es:",Sustituir directamente en $y_p$.,Verificar que $W \neq 0$.,Resolver el sistema $u_1' y_1 + u_2' y_2 = 0$.,Integrar para obtener $u_1(x)$ y $u_2(x)$.,D,"Una vez tenemos las fórmulas para $u_1'$ y $u_2'$, debemos integrarlas: $u_1(x) = \int u_1'(x) \, dx$ y $u_2(x) = \int u_2'(x) \, dx$."
EDO de Orden Superior,Variación de parámetros,medio,¿Qué condición DEBE cumplirse para que la ecuación diferencial $y'' + P(x)y' + Q(x)y = f(x)$ sea válida para variación de parámetros?,El coeficiente de $y''$ debe ser 1 (ecuación normalizada).,Los coeficientes $P$ y $Q$ deben ser constantes.,La función $f(x)$ debe ser diferenciable.,Las soluciones homogéneas deben ser exponenciales.,A,"Si el coeficiente de $y''$ es distinto de 1, se debe dividir toda la ecuación por ese coeficiente antes de aplicar variación de parámetros."
EDO de Orden Superior,Variación de parámetros,medio,"Para $y'' + y = \operatorname{tan} x$, si $y_1 = \cos x$ y $y_2 = \operatorname{sen} x$, entonces $u_1'(x)$ es:",$u_1' = \cos x$,$u_1' = \operatorname{tan} x$,$u_1' = \cos x - \operatorname{sec} x$,$u_1' = \operatorname{sen} x$,B,$u_1' = -\frac{y_2 f}{W} = -\frac{\operatorname{sen} x \cdot \operatorname{tan} x}{1} = -\operatorname{sen} x \cdot \frac{\operatorname{sen} x}{\cos x} = -\frac{\operatorname{sen}^2 x}{\cos x} = \cos x - \operatorname{sec} x$.
EDO de Orden Superior,Variación de parámetros,medio,"En el ejemplo $y'' + y = \operatorname{tan} x$, ¿cuál es el valor de $u_2'(x)$?",$u_2' = \operatorname{sen} x$,$u_2' = -\operatorname{sen} x$,$u_2' = \operatorname{tan} x$,$u_2' = \operatorname{sec} x$,C,$u_2' = \frac{y_1 f}{W} = \frac{\cos x \cdot \operatorname{tan} x}{1} = \cos x \cdot \frac{\operatorname{sen} x}{\cos x} = \operatorname{sen} x$.
EDO de Orden Superior,Variación de parámetros,medio,¿Cuál es la solución particular obtenida para $y'' + y = \operatorname{tan} x$?,$y_p = \cos x \ln \lvert \operatorname{sec} x \rvert$,$y_p = \operatorname{sen} x \ln \lvert \operatorname{sec} x + \operatorname{tan} x \rvert$,$y_p = -\cos x \ln \lvert \operatorname{sec} x + \operatorname{tan} x \rvert$,$y_p = \operatorname{sen} x \ln \lvert \operatorname{tan} x \rvert$,D,"Del PDF: $u_1 = \operatorname{sen} x - \ln \lvert \operatorname{sec} x + \operatorname{tan} x \rvert$ y $u_2 = -\cos x$, entonces $y_p = (\operatorname{sen} x - \ln \lvert \operatorname{sec} x + \operatorname{tan} x \rvert)\cos x - \cos x \operatorname{sen} x = -\cos x \ln \lvert \operatorname{sec} x + \operatorname{tan} x \rvert$."
EDO de Orden Superior,Variación de parámetros,medio,¿Cuál es la razón por la que el método de variación de parámetros es más general que el de coeficientes indeterminados?,Porque no requiere integración.,Porque siempre produce soluciones expresables en forma cerrada.,"Porque funciona para CUALQUIER función $f(x)$ continua, incluyendo $\operatorname{tan} x$, $\operatorname{sec} x$, $\ln x$, etc.",Porque no necesita las soluciones de la ecuación homogénea.,A,"Variación de parámetros aplica a cualquier $f(x)$ continua sin restricción en su forma, mientras coeficientes indeterminados solo funciona para familias finitas (polinomios, exponenciales, senos, cosenos)."
EDO de Orden Superior,Variación de parámetros,medio,"Si la ecuación diferencial NO está en forma normalizada (coeficiente de $y''$ distinto de 1), ¿cuál es el procedimiento correcto?",Se puede aplicar variación de parámetros directamente sin normalizar.,Se divide toda la ecuación por el coeficiente de $y''$ para normalizarla antes de aplicar el método.,Se usa otro método como coeficientes indeterminados.,Se resuelve solo la ecuación homogénea y se ignora el término no homogéneo.,B,"La ecuación DEBE estar normalizada: $y'' + P(x)y' + Q(x)y = f(x)$. Si el coeficiente de $y''$ es distinto de 1, se divide por él antes de proceder."
EDO de Orden Superior,Variación de parámetros,dificil,"Para la ecuación $x^2 y'' + xy' - y = x$, ¿cuál es el primer paso antes de aplicar variación de parámetros?",Resolver directamente el sistema de Cauchy-Euler.,Encontrar el wronskiano de las soluciones homogéneas.,Dividir por $x^2$ para normalizar el coeficiente de $y''$.,Aplicar integración por partes.,C,"Primero se normaliza dividiendo entre $x^2$: $y'' + \frac{1}{x}y' - \frac{1}{x^2}y = \frac{1}{x}$. Luego se resuelve la homogénea, se calcula $W$, y se aplica variación de parámetros."
EDO de Orden Superior,Variación de parámetros,dificil,"Si $y_1$ y $y_2$ son soluciones de la ecuación homogénea $y'' + P(x)y' + Q(x)y = 0$, ¿cuál es la forma general de $y_p(x)$ en variación de parámetros?","$y_p(x) = -y_1(x) \int \frac{y_2(x) f(x)}{W(x)} \, dx + y_2(x) \int \frac{y_1(x) f(x)}{W(x)} \, dx$","$y_p(x) = \int \frac{f(x)}{W(x)} \, dx$",$y_p(x) = c_1 y_1(x) + c_2 y_2(x)$,$y_p(x) = y_1(x) y_2(x) f(x)$,D,Esta es la fórmula directa del Teorema 1 en el PDF (opción A en este enunciado). El signo negativo en el primer término es crítico. Los alumnos frecuentemente olvidan este signo.
EDO de Orden Superior,Variación de parámetros,dificil,"En el método de variación de parámetros, si el wronskiano $W(y_1, y_2) = 0$ en un intervalo, ¿qué conclusión se puede sacar?",Las soluciones $y_1$ y $y_2$ son linealmente dependientes; el método no aplica.,La ecuación homogénea tiene infinitas soluciones.,El método de coeficientes indeterminados siempre funciona.,La solución particular no existe.,A,"Un wronskiano nulo indica que $y_1$ y $y_2$ son linealmente dependientes, lo que viola la hipótesis del teorema. Se necesita un conjunto fundamental de soluciones."
EDO de Orden Superior,Variación de parámetros,dificil,"Para resolver $y'' + 4y = \operatorname{csc} x$ usando variación de parámetros, las soluciones homogéneas son $y_1 = \cos(2x)$ y $y_2 = \operatorname{sen}(2x)$. ¿Cuál es el wronskiano?",$W = 0$,$W = 2$,$W = 4$,$W = 1$,B,$W = \cos(2x) \cdot 2\cos(2x) - (-2\operatorname{sen}(2x)) \cdot \operatorname{sen}(2x) = 2\cos^2(2x) + 2\operatorname{sen}^2(2x) = 2$.
EDO de Orden Superior,Variación de parámetros,dificil,¿Cuál es la diferencia fundamental en el sistema de ecuaciones entre variación de parámetros y el método de coeficientes indeterminados?,Coeficientes indeterminados requiere invertir una matriz; variación de parámetros no.,Son exactamente equivalentes.,Variación de parámetros no requiere conocer $f(x)$ con anticipación.,Variación de parámetros resuelve un sistema lineal para $u_1'$ y $u_2'$; coeficientes indeterminados propone formas y resuelve para constantes.,C,"En variación de parámetros, se plantea el sistema $\begin{cases} u_1' y_1 + u_2' y_2 = 0 \\ u_1' y_1' + u_2' y_2' = f(x) \end{cases}$ que se resuelve usando la regla de Cramer con el wronskiano."
EDO de Orden Superior,Variación de parámetros,dificil,"Si en la ecuación $y'' - 2y' + y = e^x$ las soluciones homogéneas son $y_1 = e^x$ y $y_2 = xe^x$, ¿cuántos niveles de corrección requiere el método de coeficientes indeterminados?",Ninguno; la forma $Ae^x$ funciona directamente.,Dos niveles; $Axe^x$ y luego $Ax^2 e^x$.,Tres niveles; hay que llegar a $Ax^3 e^x$.,Se necesita $Ax^2 e^x$ por resonancia simple.,D,"Cuando el término $f(x)$ coincide con la forma de una solución homogénea (resonancia), coeficientes indeterminados debe multiplicar por $x$ o potencias mayores. Variación de parámetros maneja esto automáticamente sin ajustes ad-hoc."
EDO de Orden Superior,Fórmula de Abel,facil,El Wronskiano de dos funciones $y_1(x)$ e $y_2(x)$ se define como:,"$W(y_1, y_2)(x) = y_1 y_2' - y_2 y_1'$","$W(y_1, y_2)(x) = y_1' y_2' - y_1 y_2$","$W(y_1, y_2)(x) = y_1 y_2 + y_1' y_2'$","$W(y_1, y_2)(x) = \frac{y_1}{y_2}$",A,"Directamente de la definición: $W(y_1, y_2)(x) = y_1 y_2' - y_2 y_1'$."
EDO de Orden Superior,Fórmula de Abel,facil,"Para la ecuación $y'' + P(x)y' + Q(x)y = 0$, la fórmula de Abel establece que $W(x) =$","$Ce^{\int P(x)\,dx}$","$Ce^{-\int P(x)\,dx}$",$Ce^{P(x)}$,$C e^{-P(x)}$,B,"La fórmula de Abel es $W(x) = Ce^{-\int P(x)\,dx}$."
EDO de Orden Superior,Fórmula de Abel,facil,"Si $W(x_0) = 0$ en un punto, entonces el Wronskiano:",Crece exponencialmente,Oscila periódicamente,Es idénticamente cero en todo el intervalo,Es independiente de $x$,C,"Por la fórmula de Abel, si $W(x_0) = 0$, entonces $0 = Ce^{-\int P(x)\,dx}$ implica $C = 0$, por lo que $W(x) \equiv 0$."
EDO de Orden Superior,Fórmula de Abel,facil,"Para la EDO $y'' - 2y' + y = 0$, se tiene $P(x) = -2$. El Wronskiano es:",$W(x) = Ce^{2x}$,$W(x) = Ce^{-2x}$,$W(x) = Ce^{x}$,$W(x) = Ce^{2x}$,D,"$W(x) = Ce^{-\int(-2)\,dx} = Ce^{2x}$."
EDO de Orden Superior,Fórmula de Abel,facil,Dos soluciones $y_1$ e $y_2$ son linealmente independientes si y solo si:,"$W(y_1, y_2) \neq 0$",$y_1 + y_2 = 0$,$y_1 = y_2$,"$W(y_1, y_2) = 1$",A,"El criterio fundamental: si $W \neq 0$, las funciones son linealmente independientes; si $W = 0$, son dependientes."
EDO de Orden Superior,Fórmula de Abel,facil,"Dada una solución $y_1(x)$ de $y'' + P(x)y' + Q(x)y = 0$, una segunda solución independiente es:","$y_2 = y_1 + e^{-\int P(x)\,dx}$","$y_2 = y_1 \int \frac{e^{-\int P(x)\,dx}}{(y_1)^2}\,dx$","$y_2 = e^{-\int P(x)\,dx}$",$y_2 = y_1^2$,B,"La fórmula de reducción de orden es $y_2 = y_1 \int \frac{e^{-\int P(x)\,dx}}{(y_1)^2}\,dx$."
EDO de Orden Superior,Fórmula de Abel,medio,"Para $y'' - y = 0$ con $y_1 = e^x$, el coeficiente $P(x) = 0$. Entonces $e^{-\int P(x)\,dx} =$",$e^{-x}$,$e^x$,$1$,$0$,C,"Si $P(x) = 0$, entonces $\int P(x)\,dx = 0$, así que $e^{-0} = 1$."
EDO de Orden Superior,Fórmula de Abel,medio,"Para $y'' - y = 0$ con $y_1 = e^x$, la integral $\int \frac{1}{e^{2x}}\,dx$ es:",$\frac{1}{2}e^{2x} + C$,$e^{x} + C$,$x + C$,$-\frac{1}{2}e^{-2x} + C$,D,"$\int e^{-2x}\,dx = -\frac{1}{2}e^{-2x}$, luego $y_2 = e^x \left(-\frac{1}{2}e^{-2x}\right) \propto e^{-x}$."
EDO de Orden Superior,Fórmula de Abel,medio,"Para $x^2 y'' - xy' + y = 0$ con $y_1 = x$, normalizando: $y'' - \frac{1}{x}y' + \frac{1}{x^2}y = 0$. Aquí $P(x) =$",$-\frac{1}{x}$,$\frac{1}{x}$,$-\frac{1}{x^2}$,$\frac{1}{x^2}$,A,"Dividiendo entre $x^2$: $y'' - \frac{1}{x}y' + \frac{1}{x^2}y = 0$, así $P(x) = -\frac{1}{x}$."
EDO de Orden Superior,Fórmula de Abel,medio,"Para $P(x) = -\frac{1}{x}$, el factor $e^{-\int P(x)\,dx}$ es:",$\frac{1}{x}$,$x$,$e^{-x}$,$\frac{1}{\ln x}$,B,"$e^{-\int(-1/x)\,dx} = e^{\ln x} = x$."
EDO de Orden Superior,Fórmula de Abel,medio,"Con $y_1 = x$, $P(x) = -\frac{1}{x}$ y $e^{-\int P} = x$, se calcula: $y_2 = x \int \frac{x}{x^2}\,dx = x \int$","$\frac{1}{x}\,dx = x \ln x$","$x^2\,dx = \frac{x^4}{4}$","$x\,dx = \frac{x^3}{3}$","$\frac{1}{x^2}\,dx$",C,"$\frac{x}{x^2} = \frac{1}{x}$, luego $y_2 = x \int \frac{1}{x}\,dx = x \ln x$."
EDO de Orden Superior,Fórmula de Abel,medio,"La fórmula $W(x) = Ce^{-\int P(x)\,dx}$ es válida porque satisface:",$W$ es lineal en $x$,$Q(x) = 0$ siempre,$\frac{dW}{dx} = P(x)W$,$\frac{dW}{dx} = -P(x)W$,D,"De la teoría de Abel, $\frac{dW}{dx} = -P(x)W$, cuya solución es exactamente $W(x) = Ce^{-\int P(x)\,dx}$."
EDO de Orden Superior,Fórmula de Abel,medio,"Si $W(x_0) = 2$ para $y'' - 3y' + 2y = 0$ en $x_0 = 0$, con $P(x) = -3$, entonces $W(x) =$",$3e^{2x}$,$2e^{3x}$,$e^{3x}$,$2e^{-3x}$,A,"$W(x) = Ce^{-\int(-3)\,dx} = Ce^{3x}$. Con $W(0) = 2$: $C = 2$, así $W(x) = 2e^{3x}$."
EDO de Orden Superior,Fórmula de Abel,medio,"El criterio del Wronskiano es que si $W(x) \neq 0$ para algún $x$ en el intervalo, entonces:",Las soluciones son linealmente dependientes,Las soluciones son linealmente independientes,La ecuación no tiene soluciones reales,Los coeficientes de la EDO son constantes,B,"Si $W \neq 0$ en algún punto, las soluciones $y_1$ e $y_2$ son linealmente independientes, lo que garantiza la solución general."
EDO de Orden Superior,Fórmula de Abel,dificil,"Para $y'' + xy' - y = 0$ y $y_1 = e^{-x^2/2}$, se tiene $P(x) = x$. Calcule $-\int x\,dx$:",$x$,$x^2$,$-\frac{x^2}{2}$,$-x$,C,"$\int x\,dx = \frac{x^2}{2}$, así que $-\int x\,dx = -\frac{x^2}{2}$."
EDO de Orden Superior,Fórmula de Abel,dificil,"El Wronskiano de $y_1 = e^{-x^2/2}$ satisface $\frac{dW}{dx} = -xW$. Si $W(0) = 1$, entonces $W(x) =$",$\cos(x)$,$1 - x^2$,$e^{x^2/2}$,$e^{-x^2/2}$,D,"$\frac{dW}{W} = -x\,dx \Rightarrow \ln W = -\frac{x^2}{2} + K$. Con $W(0) = 1$: $K = 0$, entonces $W(x) = e^{-x^2/2}$."
EDO de Orden Superior,Fórmula de Abel,dificil,"En $y'' + xy' - y = 0$ con $y_1 = e^{-x^2/2}$ y $W(x) = e^{-x^2/2}$, la fórmula de $y_2$ requiere el integrando: $\frac{e^{x^2/2}}{e^{-x^2}}$. Simplifique:",$e^{3x^2/2}$,$e^{-x^2/2}$,$e^{-3x^2/2}$,$1$,A,$\frac{e^{x^2/2}}{e^{-x^2}} = e^{x^2/2 + x^2} = e^{3x^2/2}$ (esta integral es trascendente: función error).
EDO de Orden Superior,Fórmula de Abel,dificil,¿Cuál es el propósito principal de la fórmula de Abel en la teoría de EDO?,Transformar cualquier EDO a coeficientes constantes,Calcular el Wronskiano sin hallar ambas soluciones explícitamente,Probar que toda EDO tiene soluciones periódicas,Reducir la EDO de orden 2 a orden 1 instantáneamente,B,Abel permite (i) estudiar $W(x)$ sin determinantes; (ii) hallar $y_2$ dada $y_1$ (reducción de orden); (iii) garantizar independencia lineal.
EDO de Orden Superior,Fórmula de Abel,dificil,"En la EDO $y'' + \frac{2}{x}y' + y = 0$ con $y_1 = \frac{\operatorname{sen}(x)}{x}$, se tiene $P(x) = \frac{2}{x}$. Entonces $\int P(x)\,dx =$",$\frac{2}{x^2}$,$\frac{1}{x}$,$2\ln x$,$\ln(x^2)$,C,"$\int \frac{2}{x}\,dx = 2\ln x = \ln(x^2)$. Luego $e^{-\ln(x^2)} = \frac{1}{x^2}$ para usarla en la fórmula."
EDO de Orden Superior,Fórmula de Abel,dificil,"La relación $W(x) = Ce^{-\int P(x)\,dx}$ implica que si $W(x_0) \neq 0$ en un punto, entonces:",$P(x)$ es necesariamente constante,$W(x) \neq 0$ en todo el intervalo donde $P$ está definido,$y_1$ e $y_2$ son periódicas,$W(x) \equiv 0$ en todo el intervalo,D,"Porque $C = W(x_0) \neq 0$ y $e^{-\int P}$ nunca es cero, entonces $W(x) \neq 0$ siempre. Las soluciones son garantizadas linealmente independientes."
